sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source
1354,3226,Wok N Roll,"https://www.google.com/maps/place/Wok+N+Roll/@32.833509299999996,-83.7428753,14z/data=!4m8!1m2!2m1!1sWok+N+Roll!3m4!1s0x88f3f9f5684ef7e1:0xbe0432160548169c!8m2!3d32.833509299999996!4d-83.7428753",http://woknroll.chinesemenu.com/photos.html,Georgia,Chinese restaurant,Chinese restaurant,2,3.9,1,长城,"https://www.google.com/maps/place/Wok+N+Roll/@32.833686,-83.7430288,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNcodAJXzc_DvMZtkA2VjvoNBWZhby8YXfrEWy8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNcodAJXzc_DvMZtkA2VjvoNBWZhby8YXfrEWy8%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sWok+N+Roll!3m6!1s0x88f3f9f5684ef7e1:0xbe0432160548169c!8m2!3d32.8335093!4d-83.7428753!10e5!16s%2Fg%2F1tdv_qjv?entry=ttu"
1355,4166,China Cafe,"https://www.google.com/maps/place/China+Cafe/@39.3074909,-76.89020719999999,14z/data=!4m8!1m2!2m1!1sChina+Cafe!3m4!1s0x89c8216f4629ed13:0xf3324a70598787f6!8m2!3d39.3074909!4d-76.89020719999999",,Maryland,Chinese restaurant,Chinese restaurant,2,3.4,0,,
1356,7305,Hong Kong Gourmet,"https://www.google.com/maps/place/Hong+Kong+Gourmet/@40.2080023,-75.0129853,14z/data=!4m8!1m2!2m1!1sHong+Kong+Gourmet!3m4!1s0x89c6ac88ffac5817:0x66dd129bddca96c5!8m2!3d40.2080023!4d-75.0129853",,Pennsylvania,Chinese restaurant,"Chinese restaurant, Asian restaurant, Takeout Restaurant, Restaurant, Sushi restaurant",2,4,1,港城,"https://www.google.com/maps/place/Hong+Kong+Gourmet/@40.2080023,-75.0129853,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN9OUhj7f5GBSPuMYd_LFxiEItyTk12xvkvBuMe!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN9OUhj7f5GBSPuMYd_LFxiEItyTk12xvkvBuMe%3Dw86-h114-k-no!7i3024!8i4032!4m10!1m2!2m1!1sHong+Kong+Gourmet!3m6!1s0x89c6ac88ffac5817:0x66dd129bddca96c5!8m2!3d40.2080023!4d-75.0129853!10e5!16s%2Fg%2F1vc6fbs8?entry=ttu"
1357,627,Jing Fong Restaurant,"https://www.google.com/maps/place/Jing+Fong+Restaurant/@39.789102,-75.473956,14z/data=!4m8!1m2!2m1!1sJing+Fong+Restaurant!3m4!1s0x89c6e384ef160af5:0xd47cf262f1d8f2d7!8m2!3d39.789102!4d-75.473956",https://www.jingfongclaymontde.com/,Delaware,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant, Restaurant",2,4.1,1,金丰,"https://www.google.com/maps/place/Jing+Fong+Restaurant/@39.7891526,-75.4734613,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOZo9FPENyY4tYrOSR_CCChf_mcy0tnMzAKSFMd!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOZo9FPENyY4tYrOSR_CCChf_mcy0tnMzAKSFMd%3Dw203-h161-k-no!7i3766!8i3000!4m10!1m2!2m1!1sJing+Fong+Restaurant!3m6!1s0x89c6e384ef160af5:0xd47cf262f1d8f2d7!8m2!3d39.789102!4d-75.473956!10e5!16s%2Fg%2F1tr8mjz2?entry=ttu"
1358,23276,China Villa,"https://www.google.com/maps/place/China+Villa/@38.7980102,-121.2910946,14z/data=!4m8!1m2!2m1!1sChina+Villa!3m4!1s0x809b223a578f211d:0xdb94a8071020aa01!8m2!3d38.7980102!4d-121.2910946",https://chinavillainc.com/,California,Chinese restaurant,"Chinese restaurant, Restaurant",2,4.4,1,华村,"https://www.google.com/maps/place/China+Villa/@38.797857,-121.2909758,11a,47.6y/data=!3m8!1e2!3m6!1sAF1QipN1yX8R4h94yjT4yg0OlD3WiXbGa491dgMUsttB!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN1yX8R4h94yjT4yg0OlD3WiXbGa491dgMUsttB%3Dw86-h114-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+Villa!3m6!1s0x809b223a578f211d:0xdb94a8071020aa01!8m2!3d38.7980102!4d-121.2910946!10e5!16s%2Fg%2F12636rfpp?entry=ttu"
1359,25921,Panda Wok Montclair,"https://www.google.com/maps/place/Panda+Wok+Montclair/@34.0643143,-117.7077274,14z/data=!4m8!1m2!2m1!1sPanda+Wok+Montclair!3m4!1s0x80c3339fc6675139:0xfc6705acb96f1fd1!8m2!3d34.0643143!4d-117.7077274",https://qrco.de/PandaWokMontclair,California,Chinese restaurant,"Chinese restaurant, Pan-Asian restaurant, Vietnamese restaurant",2,4.6,0,,
1360,17362,Buffet King,"https://www.google.com/maps/place/Buffet+King/@30.315149199999997,-97.7047467,14z/data=!4m8!1m2!2m1!1sBuffet+King!3m4!1s0x8644ca05597086db:0xf93f65af095639c7!8m2!3d30.315149199999997!4d-97.7047467",https://buffetkingaustintexas.com/23875?utm_source=IL%20-%20Local%20Marketing,Texas,Chinese restaurant,"Chinese restaurant, Asian restaurant, Brunch restaurant, Childrens party buffet, Buffet restaurant, Japanese restaurant, Mongolian barbecue restaurant, Restaurant, South Asian restaurant, Sushi restaurant",2,3.8,0,,
1361,20807,Taste Tea Kitchen,"https://www.google.com/maps/place/Taste+Tea+Kitchen/@36.3550779,-94.1467115,14z/data=!4m8!1m2!2m1!1sTaste+Tea+Kitchen!3m4!1s0x87c9178258cc1beb:0x97a34f3c5b34d122!8m2!3d36.3550779!4d-94.1467115",https://www.tasteteakitchen.com/,Arkansas,Chinese restaurant,"Chinese restaurant, Asian restaurant, Cafe, Restaurant, Japanese restaurant, Delivery Restaurant, Takeout Restaurant",2,4.5,0,,
1362,14516,Golden Wok,"https://www.google.com/maps/place/Golden+Wok/@36.8376892,-76.1163425,14z/data=!4m8!1m2!2m1!1sGolden+Wok!3m4!1s0x89ba956c47bd7983:0x62a0a1748c0aeec6!8m2!3d36.8376892!4d-76.1163425",http://goldenwokrestaurantva.com/,Virginia,Chinese restaurant,Chinese restaurant,2,3.9,1,金福,"https://www.google.com/maps/place/Golden+Wok/@36.8376675,-76.1165202,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPlkNypuXXHwkW42dAJ0huqga2IYRvHcXhCktiX!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPlkNypuXXHwkW42dAJ0huqga2IYRvHcXhCktiX%3Dw203-h270-k-no!7i3000!8i4000!4m11!1m2!2m1!1sGolden+Wok!3m7!1s0x89ba956c47bd7983:0x62a0a1748c0aeec6!8m2!3d36.8376892!4d-76.1163425!10e5!15sCgpHb2xkZW4gV29rIgOIAQFaDCIKZ29sZGVuIHdva5IBEmNoaW5lc2VfcmVzdGF1cmFudOABAA!16s%2Fg%2F1td9fnkj?entry=ttu"
1363,20241,Happy Family,"https://www.google.com/maps/place/Happy+Family/@35.219639,-97.421953,14z/data=!4m8!1m2!2m1!1sHappy+Family!3m4!1s0x87b24268c94ee3a3:0x75169cdd28e96d69!8m2!3d35.219639!4d-97.421953",http://happyfamilyok.com/,Oklahoma,Chinese restaurant,"Chinese restaurant, Delivery Chinese restaurant",2,3.9,0,,
1364,6830,China Buffet,"https://www.google.com/maps/place/China+Buffet/@38.7025064,-80.6669496,14z/data=!4m8!1m2!2m1!1sChina+Buffet!3m4!1s0x884bdc31740963cd:0xee62b4543ff7c64c!8m2!3d38.7025064!4d-80.6669496",,West Virginia,Chinese restaurant,"Chinese restaurant, Buffet restaurant",0,3.7,0,,
1365,18046,Asian Grill,"https://www.google.com/maps/place/Asian+Grill/@34.9614435,-90.0156745,14z/data=!4m8!1m2!2m1!1sAsian+Grill!3m4!1s0x87d562176946e58f:0x5140fff26d7cbabd!8m2!3d34.9614435!4d-90.0156745",https://www.asiangrillhornlakems.com/,Mississippi,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.1,0,,
1366,16758,Ming House Chinese Restaurant,"https://www.google.com/maps/place/Ming+House+Chinese+Restaurant/@42.8484675,-106.3228056,14z/data=!4m8!1m2!2m1!1sMing+House+Chinese+Restaurant!3m4!1s0x8760bc98a792814d:0x1001793354a7aab3!8m2!3d42.8484675!4d-106.3228056",,Wyoming,Chinese restaurant,Chinese restaurant,2,4.1,1,明屋小馆,"https://www.google.com/maps/place/Ming+House+Chinese+Restaurant/@42.8484675,-106.3228056,3a,79.2y,90t/data=!3m8!1e2!3m6!1sAF1QipNerEicimhPeYEeydjUExKeoSISEzdW2y7_mD0m!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNerEicimhPeYEeydjUExKeoSISEzdW2y7_mD0m%3Dw129-h86-k-no!7i1080!8i720!4m10!1m2!2m1!1sMing+House+Chinese+Restaurant!3m6!1s0x8760bc98a792814d:0x1001793354a7aab3!8m2!3d42.8484675!4d-106.3228056!10e5!16s%2Fg%2F1tgc07t0?entry=ttu"
1367,6884,Rising Sun Chinese Restaurant,"https://www.google.com/maps/place/Rising+Sun+Chinese+Restaurant/@39.9687987,-75.2171504,14z/data=!4m8!1m2!2m1!1sRising+Sun+Chinese+Restaurant!3m4!1s0x89c6c71c4adca2cd:0x33d3bed97ea6a73!8m2!3d39.9687987!4d-75.2171504",,Pennsylvania,Chinese restaurant,Chinese restaurant,2,3.7,1,日兴,"https://www.google.com/maps/place/Rising+Sun+Chinese+Restaurant/@39.9571198,-75.2259195,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOa9tJ4pwNJafrOXi-lc89gQDUEJvTalVre_7JA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOa9tJ4pwNJafrOXi-lc89gQDUEJvTalVre_7JA%3Dw114-h86-k-no!7i1440!8i1080!4m11!1m2!2m1!1sRising+Sun+Chinese+Restaurant!3m7!1s0x89c6c6c2b4ce0097:0xbefa4344aca68aa1!8m2!3d39.9571387!4d-75.2257317!10e5!15sCh1SaXNpbmcgU3VuIENoaW5lc2UgUmVzdGF1cmFudFofIh1yaXNpbmcgc3VuIGNoaW5lc2UgcmVzdGF1cmFudJIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA!16s%2Fg%2F1tk6422x?entry=ttu"
1368,16454,Heaven Dragon Arvada,"https://www.google.com/maps/place/Heaven+Dragon+Arvada/@39.813670599999995,-105.1819696,14z/data=!4m8!1m2!2m1!1sHeaven+Dragon+Arvada!3m4!1s0x876b8fa284d59797:0x6b2c0b261dcea11b!8m2!3d39.813670599999995!4d-105.1819696",http://heavendragonarvada.com/,Colorado,Chinese restaurant,"Chinese restaurant, Restaurant",2,4.4,1,天龙,"https://www.google.com/maps/place/Heaven+Dragon+Arvada/@39.8136706,-105.1819696,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNq1u-H4RViV_PpiL6x7DeN__1hsVryqY8MzcZR!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNq1u-H4RViV_PpiL6x7DeN__1hsVryqY8MzcZR%3Dw152-h86-k-no!7i4608!8i2592!4m15!1m7!3m6!1s0x876b8fa284d59797:0x6b2c0b261dcea11b!2sHeaven+Dragon+Arvada!8m2!3d39.8136706!4d-105.1819696!16s%2Fg%2F1tgcyk21!3m6!1s0x876b8fa284d59797:0x6b2c0b261dcea11b!8m2!3d39.8136706!4d-105.1819696!10e5!16s%2Fg%2F1tgcyk21?entry=ttu"
1369,10843,Far East Kitchen,"https://www.google.com/maps/place/Far+East+Kitchen/@40.9411211,-72.9986478,14z/data=!4m8!1m2!2m1!1sFar+East+Kitchen!3m4!1s0x89e8418bf0bb7963:0xcebc76ccd08fa851!8m2!3d40.9411211!4d-72.9986478",http://www.fareastkitchentogo.com/,New York,Chinese restaurant,Chinese restaurant,2,4.1,0,,
1370,20801,Lotus Inn Restaurant,"https://www.google.com/maps/place/Lotus+Inn+Restaurant/@26.2138118,-98.22791649999999,14z/data=!4m8!1m2!2m1!1sLotus+Inn+Restaurant!3m4!1s0x8665a73137b2ba35:0xec5051c2ef657dc8!8m2!3d26.2138118!4d-98.22791649999999",https://www.lotusinnmcallen.com/,Texas,Chinese restaurant,Chinese restaurant,2,4.1,1,荷,"https://www.google.com/maps/place/Lotus+Inn+Restaurant/@26.2138118,-98.2279165,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMe2-7sQF_BC9pQCdezXBtUuCOAOfTNc9JToMQO!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMe2-7sQF_BC9pQCdezXBtUuCOAOfTNc9JToMQO%3Dw203-h270-k-no!7i3024!8i4032!4m12!1m2!2m1!1sLotus+Inn+Restaurant!3m8!1s0x8665a73137b2ba35:0xec5051c2ef657dc8!8m2!3d26.2138118!4d-98.2279165!10e5!14m1!1BCgIgAQ!16s%2Fg%2F1vljgryn?entry=ttu"
1371,5243,Asian Breeze,"https://www.google.com/maps/place/Asian+Breeze/@43.053318,-71.44242849999999,14z/data=!4m8!1m2!2m1!1sAsian+Breeze!3m4!1s0x89e245ad8d03b60b:0xc073b69b2d78ec82!8m2!3d43.053318!4d-71.44242849999999",http://asianbreezenh.com/,New Hampshire,Chinese restaurant,"Chinese restaurant, Sushi restaurant",2,4.4,0,,
1372,14506,Jade Garden,"https://www.google.com/maps/place/Jade+Garden/@36.8401424,-75.995474,14z/data=!4m8!1m2!2m1!1sJade+Garden!3m4!1s0x89baea2998386b9d:0x36ffd403c6f451b3!8m2!3d36.8401424!4d-75.995474",,Virginia,Chinese restaurant,Chinese restaurant,2,3.9,1,翠园,"https://www.google.com/maps/place/Jade+Garden/@36.8401424,-75.995474,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNj7RxdMnY85lrYeBH5nN0T5iHrWInGmu4EZEEx!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNj7RxdMnY85lrYeBH5nN0T5iHrWInGmu4EZEEx%3Dw203-h152-k-no!7i4032!8i3024!4m12!1m2!2m1!1sJade+Garden!3m8!1s0x89baea2998386b9d:0x36ffd403c6f451b3!8m2!3d36.8401424!4d-75.995474!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tj46thv?entry=ttu"
1373,19786,New China,"https://www.google.com/maps/place/New+China/@32.3885231,-98.9794311,14z/data=!4m8!1m2!2m1!1sNew+China!3m4!1s0x8651387a820b27e7:0x984542bf94e6cac0!8m2!3d32.3885231!4d-98.9794311",http://www.newchinaciscotx.com/?utm_source=gmb,Texas,Chinese restaurant,"Chinese restaurant, Restaurant",0,4.2,0,,
1374,27284,Fusion Bento Restaurant,"https://www.google.com/maps/place/Fusion+Bento+Restaurant/@47.2691163,-122.5144167,14z/data=!4m8!1m2!2m1!1sFusion+Bento+Restaurant!3m4!1s0x549054c7d3cadf07:0xf3e053e7ccdcd24a!8m2!3d47.2691163!4d-122.5144167",,Washington,Chinese restaurant,"Chinese restaurant, Asian restaurant, Japanese restaurant, Sushi restaurant",2,3.9,0,,
1375,33168,China Hy Express,"https://www.google.com/maps/place/China+Hy+Express/@40.772714799999996,-99.7398655,14z/data=!4m8!1m2!2m1!1sChina+Hy+Express!3m4!1s0x879e84bcc3df5903:0xbb2130498b2cb77a!8m2!3d40.772714799999996!4d-99.7398655",,Nebraska,Chinese restaurant,"Chinese restaurant, Asian restaurant",1,4.8,0,,
1376,16104,Peking | Chinese Restaurant,"https://www.google.com/maps/place/Peking+%7C+Chinese+Restaurant/@42.5763849,-114.4591466,14z/data=!4m8!1m2!2m1!1sPeking+%7C+Chinese+Restaurant!3m4!1s0x54aca2368c2d2727:0xcfe0d36ce3f5976d!8m2!3d42.5763849!4d-114.4591466",https://www.twinfallspeking.com/menu.html,Idaho,Chinese restaurant,"Chinese restaurant, Restaurant",1,4.4,1,北京,"https://www.google.com/maps/place/Peking+%7C+Chinese+Restaurant/@42.5763676,-114.4591183,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOVxWolGkAIOypH0xXl4396iJ-EvCdJai5LqUZY!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOVxWolGkAIOypH0xXl4396iJ-EvCdJai5LqUZY%3Dw114-h86-k-no!7i4624!8i3468!4m10!1m2!2m1!1sPeking+%7C+Chinese+Restaurant!3m6!1s0x54aca2368c2d2727:0xcfe0d36ce3f5976d!8m2!3d42.5763849!4d-114.4591466!10e5!16s%2Fg%2F1tfm6cpl?entry=ttu"
1377,4944,King Chef,"https://www.google.com/maps/place/King+Chef/@42.260867999999995,-71.8176558,14z/data=!4m8!1m2!2m1!1sKing+Chef!3m4!1s0x89e4068f6961be77:0x9d3425635a86a5c1!8m2!3d42.260867999999995!4d-71.8176558",https://www.kingchefworcesterma.com/,Massachusetts,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant",2,3.3,1,皇厨,"https://www.google.com/maps/place/King+Chef/@42.2607493,-71.817592,3a,75y,349.91h,90t/data=!3m6!1e1!3m4!1szeVZ0v3FAjBRHcT_6F4YRw!2e0!7i16384!8i8192!4m12!1m2!2m1!1sKing+Chef!3m8!1s0x89e4068f6961be77:0x9d3425635a86a5c1!8m2!3d42.260868!4d-71.8176558!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1tnbm4cr?entry=ttu"
1378,682,Little Teriyaki,"https://www.google.com/maps/place/Little+Teriyaki/@39.6793492,-75.7605421,14z/data=!4m8!1m2!2m1!1sLittle+Teriyaki!3m4!1s0x89c7abd32daf17b3:0x81a47948346e4ed5!8m2!3d39.6793492!4d-75.7605421",,Delaware,Chinese restaurant,"Chinese restaurant, Bubble tea store, Traditional restaurant, Delivery Restaurant, Sushi restaurant",2,4,1,小铁板,"https://www.google.com/maps/place/Little+Teriyaki/@39.6792653,-75.7601026,-24a,29.9y/data=!3m8!1e2!3m6!1sAF1QipO9ho8a95E86ABy_d_jdSULWdOyoux0bj7mpvOT!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO9ho8a95E86ABy_d_jdSULWdOyoux0bj7mpvOT%3Dw203-h264-k-no!7i4958!8i6458!4m17!1m7!3m6!1s0x89c7abd32daf17b3:0x81a47948346e4ed5!2sLittle+Teriyaki!8m2!3d39.6793492!4d-75.7605421!16s%2Fg%2F124yn8y_8!3m8!1s0x89c7abd32daf17b3:0x81a47948346e4ed5!8m2!3d39.6793492!4d-75.7605421!10e5!14m1!1BCgIYIQ!16s%2Fg%2F124yn8y_8?entry=ttu"
1379,5500,Shanghai Lounge,"https://www.google.com/maps/place/Shanghai+Lounge/@38.9145575,-77.0673144,14z/data=!4m8!1m2!2m1!1sShanghai+Lounge!3m4!1s0x89b7b63751e325ed:0xf82b09ba06314d3c!8m2!3d38.9145575!4d-77.0673144",,District Of Columbia,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.2,1,上海酒楼,"https://www.google.com/maps/place/Shanghai+Lounge/@38.9145575,-77.0673144,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPYh83ZJVtfYSt5ujOpDifyUMCI6tLgdyRVpoHN!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPYh83ZJVtfYSt5ujOpDifyUMCI6tLgdyRVpoHN%3Dw203-h270-k-no!7i2448!8i3264!4m17!1m7!3m6!1s0x89b7b63751e325ed:0xf82b09ba06314d3c!2sShanghai+Lounge!8m2!3d38.9145575!4d-77.0673144!16s%2Fg%2F1hm4zdrh9!3m8!1s0x89b7b63751e325ed:0xf82b09ba06314d3c!8m2!3d38.9145575!4d-77.0673144!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1hm4zdrh9?entry=ttu"
1380,5391,China Buffet,"https://www.google.com/maps/place/China+Buffet/@38.3103456,-81.56807959999999,14z/data=!4m8!1m2!2m1!1sChina+Buffet!3m4!1s0x884f2b06f1b0a0eb:0xd2b796e9e08f9cb2!8m2!3d38.3103456!4d-81.56807959999999",http://zmenu.com/,West Virginia,Chinese restaurant,"Chinese restaurant, Buffet restaurant",2,4.5,0,,
1381,6125,Lemon Tree,"https://www.google.com/maps/place/Lemon+Tree/@40.0767421,-75.6898578,14z/data=!4m8!1m2!2m1!1sLemon+Tree!3m4!1s0x89c68ac7f267de35:0x58db53b2224bf65d!8m2!3d40.0767421!4d-75.6898578",http://www.lemontree520.com/,Pennsylvania,Chinese restaurant,Chinese restaurant,2,4.4,0,,
1382,9397,Tasty Wok Chinese Restaurant,"https://www.google.com/maps/place/Tasty+Wok+Chinese+Restaurant/@43.221879799999996,-77.64166259999999,14z/data=!4m8!1m2!2m1!1sTasty+Wok+Chinese+Restaurant!3m4!1s0x89d6b6c58c4fadc9:0xffbd0fdaa80fc847!8m2!3d43.221879799999996!4d-77.64166259999999",http://www.tastywokgreece.com/?utm_source=gmb,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,0,,
1383,32428,China King Sullivan,"https://www.google.com/maps/place/China+King+Sullivan/@38.217777,-91.157196,14z/data=!4m8!1m2!2m1!1sChina+King+Sullivan!3m4!1s0x87d963dd180ac393:0xcd3b7a972e8a9d40!8m2!3d38.217777!4d-91.157196",http://www.chinakingsullivan.com/,Missouri,Chinese restaurant,Chinese restaurant,0,4.4,0,,
1385,16566,Great Wall Restaurant,"https://www.google.com/maps/place/Great+Wall+Restaurant/@44.2761262,-105.4922697,14z/data=!4m8!1m2!2m1!1sGreat+Wall+Restaurant!3m4!1s0x5334955a7931dba5:0x5da98c428e35db1b!8m2!3d44.2761262!4d-105.4922697",http://www.greatwallwy.com/,Wyoming,Chinese restaurant,Chinese restaurant,1,3.9,1,长城,"https://www.google.com/maps/place/Great+Wall+Restaurant/@44.2759029,-105.492246,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipO9KO1qEwCZiu1fmGGJelbN2OjCDU-vCqf2SlnJ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO9KO1qEwCZiu1fmGGJelbN2OjCDU-vCqf2SlnJ%3Dw203-h270-k-no!7i3000!8i4000!4m15!1m7!3m6!1s0x5334955a7931dba5:0x5da98c428e35db1b!2sGreat+Wall+Restaurant!8m2!3d44.2761262!4d-105.4922697!16s%2Fg%2F11mtjf8f13!3m6!1s0x5334955a7931dba5:0x5da98c428e35db1b!8m2!3d44.2761262!4d-105.4922697!10e5!16s%2Fg%2F11mtjf8f13?entry=ttu"
1386,2870,Peking & Tokyo,"https://www.google.com/maps/place/Peking+%26+Tokyo/@34.1115145,-84.5587317,14z/data=!4m8!1m2!2m1!1sPeking+%26+Tokyo!3m4!1s0x88f56baa1c2ae44f:0xe73c96c911dcf376!8m2!3d34.1115145!4d-84.5587317",https://www.pekingtokyoga.com/,Georgia,Chinese restaurant,"Chinese restaurant, Japanese restaurant",2,4,0,,
1387,6146,China Buffet,"https://www.google.com/maps/place/China+Buffet/@42.8764153,-72.5599265,14z/data=!4m8!1m2!2m1!1sChina+Buffet!3m4!1s0x89e11ae444213477:0x3a7d58acd9cf3720!8m2!3d42.8764153!4d-72.5599265",http://www.chinabuffetbrattleboro.com/?utm_source=gmb,Vermont,Chinese restaurant,"Chinese restaurant, Buffet restaurant",0,3.8,0,,
1388,9524,Dunhuang,"https://www.google.com/maps/place/Dunhuang/@40.7492326,-73.97784899999999,14z/data=!4m8!1m2!2m1!1sDunhuang!3m4!1s0x89c259e176f4263d:0xc1dff19ec88c42d6!8m2!3d40.7492326!4d-73.97784899999999",,New York,Chinese noodle restaurant,"Chinese noodle restaurant, Chinese restaurant, Ramen restaurant",2,4.5,1,敦煌,"https://www.google.com/maps/place/Dunhuang/@40.7491783,-73.9776987,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN7qEYPFUOGVpQTScDT66idKLx70s-rBQa-VMcZ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN7qEYPFUOGVpQTScDT66idKLx70s-rBQa-VMcZ%3Dw104-h86-k-no!7i3561!8i2939!4m16!1m8!3m7!1s0x37eac14a4a737231:0x7461bfc0c6bfc872!2sDunhuang,+Jiuquan,+Gansu,+China!3b1!8m2!3d40.1421899!4d94.66197!16zL20vMDFkMWh3!3m6!1s0x89c259e176f4263d:0xc1dff19ec88c42d6!8m2!3d40.7492326!4d-73.977849!10e5!16s%2Fg%2F11gys40jrv?entry=ttu"
1389,17502,Hong Kong,"https://www.google.com/maps/place/Hong+Kong/@37.7029472,-85.8572866,14z/data=!4m8!1m2!2m1!1sHong+Kong!3m4!1s0x8868e8d044dde7ad:0x901451fea9ef6173!8m2!3d37.7029472!4d-85.8572866",http://www.hongkongelizabethtown.com/?utm_source=gmb,Kentucky,Chinese restaurant,"Chinese restaurant, Fast food restaurant, Delivery Restaurant",2,4.4,0,,
1390,21604,Big Lantern,"https://www.google.com/maps/place/Big+Lantern/@37.7650406,-122.4234894,14z/data=!4m8!1m2!2m1!1sBig+Lantern!3m4!1s0x808f7e2272bdc37b:0xf264cf4925a7b61!8m2!3d37.7650406!4d-122.4234894",http://www.eatbiglantern.com/,California,Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Asian restaurant, Delivery Chinese restaurant, Dim sum restaurant, Delivery Restaurant, Restaurant",2,4.2,1,大灯笼,http://www.eatbiglantern.com/
1391,21637,369 Ramen. Poke .Chinese Cusine,"https://www.google.com/maps/place/369+Ramen.+Poke+.Chinese+Cusine/@32.9508712,-117.0629032,14z/data=!4m8!1m2!2m1!1s369+Ramen.+Poke+.Chinese+Cusine!3m4!1s0x80dbfb933c5a2381:0x196c229e19e139ed!8m2!3d32.9508712!4d-117.0629032",https://www.369ramenpokechinese.com/,California,Chinese restaurant,"Chinese restaurant, Diner, Ramen restaurant",2,4.3,0,,
1392,11712,Panda King,"https://www.google.com/maps/place/Panda+King/@40.7623787,-73.8154856,14z/data=!4m8!1m2!2m1!1sPanda+King!3m4!1s0x89c26022e21b54a5:0x8666331bac5e8cb5!8m2!3d40.7623787!4d-73.8154856",http://www.pandakingflushing.com/,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.3,1,熊猫王,"https://www.google.com/maps/place/Panda+King/@40.7622055,-73.8154016,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN-xyF-_yqa1vJ8SxX4xNXOVbDRBbuHs7L6e-_M!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN-xyF-_yqa1vJ8SxX4xNXOVbDRBbuHs7L6e-_M%3Dw203-h445-k-no!7i1824!8i4000!4m11!1m2!2m1!1sPanda+King!3m7!1s0x89c26022e21b54a5:0x8666331bac5e8cb5!8m2!3d40.7623787!4d-73.8154856!10e5!15sCgpQYW5kYSBLaW5nWgwiCnBhbmRhIGtpbmeSARJjaGluZXNlX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1td0bw16?entry=ttu"
1393,5948,Queen Cuisine Chinese Restaurant,"https://www.google.com/maps/place/Queen+Cuisine+Chinese+Restaurant/@39.866868499999995,-75.5450194,14z/data=!4m8!1m2!2m1!1sQueen+Cuisine+Chinese+Restaurant!3m4!1s0x89c6fac735af2bfb:0x1a571d42ad4a6de4!8m2!3d39.866868499999995!4d-75.5450194",http://www.queencuisinechinesepa.com/%3Futm_source%3Dgmb%26utm_medium%3Dwebsite,Pennsylvania,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,4.3,0,,
