sample_id,national_id,name,location_link,site,us_state,type,subtypes,area,rating,has_name,CH_name,source
1185,28044,Mala Hotpot Evendale,"https://www.google.com/maps/place/Mala+Hotpot+Evendale/@39.2534749,-84.4192261,14z/data=!4m8!1m2!2m1!1sMala+Hotpot+Evendale!3m4!1s0x88405215c62a4d25:0x8ae0ece66c9b6272!8m2!3d39.2534749!4d-84.4192261",https://www.mala-hotpot.com/,Ohio,Chinese restaurant,"Chinese restaurant, Restaurant, Hot pot restaurant, Traditional restaurant",2,4.6,1,麻辣e派,"https://www.google.com/maps/place/Mala+Hotpot+Evendale/@39.253529,-84.4194088,3a,42.9y/data=!3m8!1e2!3m6!1sAF1QipPlT3rGtinY-hGwFZP4ltWXTzXvOyxUfzxUk_Tr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPlT3rGtinY-hGwFZP4ltWXTzXvOyxUfzxUk_Tr%3Dw203-h140-k-no!7i1560!8i1078!4m18!1m8!3m7!1s0x88405215c62a4d25:0x8ae0ece66c9b6272!2sMala+Hotpot+Evendale!8m2!3d39.2534749!4d-84.4192261!10e5!16s%2Fg%2F11fll6t7w7!3m8!1s0x88405215c62a4d25:0x8ae0ece66c9b6272!8m2!3d39.2534749!4d-84.4192261!10e5!14m1!1BCgIgARICEAE!16s%2Fg%2F11fll6t7w7?entry=ttu"
1186,15748,Double Dragon,"https://www.google.com/maps/place/Double+Dragon/@38.544196,-106.92747059999999,14z/data=!4m8!1m2!2m1!1sDouble+Dragon!3m4!1s0x873f92c4db839e49:0xbb4af0afb98b5414!8m2!3d38.544196!4d-106.92747059999999",http://doubledragongunnison.com/,Colorado,Chinese restaurant,Chinese restaurant,0,4.3,1,双龙,"https://www.google.com/maps/place/Double+Dragon/@38.5444865,-106.9277998,3a,15y,139.96h,91.92t/data=!3m7!1e1!3m5!1sop9ogYHFj9OqIzjbsXn7tw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dop9ogYHFj9OqIzjbsXn7tw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D129.61784%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x873f92c4db839e49:0xbb4af0afb98b5414!2sDouble+Dragon!8m2!3d38.544196!4d-106.9274706!16s%2Fg%2F1vfp42zz!3m8!1s0x873f92c4db839e49:0xbb4af0afb98b5414!8m2!3d38.544196!4d-106.9274706!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1vfp42zz?entry=ttu"
1189,30799,Royal Palace Chinese Restaurant,"https://www.google.com/maps/place/Royal+Palace+Chinese+Restaurant/@43.4996338,-96.7727479,14z/data=!4m8!1m2!2m1!1sRoyal+Palace+Chinese+Restaurant!3m4!1s0x878ec99351fc3c3f:0xb245b4504e7ee49f!8m2!3d43.4996338!4d-96.7727479",,South Dakota,Chinese restaurant,Chinese restaurant,2,3.8,1,豪苑,"https://www.google.com/maps/place/Royal+Palace+Chinese+Restaurant/@43.499615,-96.7725211,3a,15y,293.82h,101.04t/data=!3m7!1e1!3m5!1shrsKbda9uQw0K88Sm1Jpyg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhrsKbda9uQw0K88Sm1Jpyg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D275.69727%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m17!1m7!3m6!1s0x878ec99351fc3c3f:0xb245b4504e7ee49f!2sRoyal+Palace+Chinese+Restaurant!8m2!3d43.4996338!4d-96.7727479!16s%2Fg%2F1xpwk8lm!3m8!1s0x878ec99351fc3c3f:0xb245b4504e7ee49f!8m2!3d43.4996338!4d-96.7727479!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1xpwk8lm?entry=ttu"
1194,4557,Dynasty Restaurant,"https://www.google.com/maps/place/Dynasty+Restaurant/@42.217545,-71.540391,14z/data=!4m8!1m2!2m1!1sDynasty+Restaurant!3m4!1s0x89e4749105754ef9:0x7b5b2b5ee4c6079f!8m2!3d42.217545!4d-71.540391",http://www.dynastyhopkinton.com/,Massachusetts,Chinese restaurant,"Chinese restaurant, Delivery Chinese restaurant, Sushi restaurant, Sushi takeaway",2,4.0,1,御宴轩,"https://www.google.com/maps/place/Dynasty+Restaurant/@42.2177443,-71.5404407,3a,15y,173.15h,98.11t/data=!3m6!1e1!3m4!1sPFDZfGwMseBvChTTo-dOhQ!2e0!7i16384!8i8192!4m10!1m2!2m1!1sDynasty+Restaurant!3m6!1s0x89e4749105754ef9:0x7b5b2b5ee4c6079f!8m2!3d42.217545!4d-71.540391!10e5!16s%2Fg%2F1td2_gxh?entry=ttu"
1195,5390,Main Tin Restaurant,"https://www.google.com/maps/place/Main+Tin+Restaurant/@38.368330799999995,-81.69686229999999,14z/data=!4m8!1m2!2m1!1sMain+Tin+Restaurant!3m4!1s0x8848cd50b389a8d9:0x8949b7424cb0760e!8m2!3d38.368330799999995!4d-81.69686229999999",,West Virginia,Chinese restaurant,"Chinese restaurant, Buffet restaurant",2,4.0,1,闽添,"https://www.google.com/maps/place/Main+Tin+Restaurant/@38.3683325,-81.6963867,11a,20.1y/data=!3m8!1e2!3m6!1sAF1QipMxN59hdoFRVgni-AOUvWaO7xL0nswHyXCIyDUp!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMxN59hdoFRVgni-AOUvWaO7xL0nswHyXCIyDUp%3Dw203-h152-k-no!7i4080!8i3072!4m15!1m7!3m6!1s0x8848cd50b389a8d9:0x8949b7424cb0760e!2sMain+Tin+Restaurant!8m2!3d38.3683308!4d-81.6968623!16s%2Fg%2F1tr9p357!3m6!1s0x8848cd50b389a8d9:0x8949b7424cb0760e!8m2!3d38.3683308!4d-81.6968623!10e5!16s%2Fg%2F1tr9p357?entry=ttu"
1197,28636,Szechuan Garden,"https://www.google.com/maps/place/Szechuan+Garden/@40.2193271,-85.40139309999999,14z/data=!4m8!1m2!2m1!1sSzechuan+Garden!3m4!1s0x881517d5e83a85d9:0x2b6a5d1ec63329eb!8m2!3d40.2193271!4d-85.40139309999999",,Indiana,Chinese restaurant,Chinese restaurant,2,5.0,1,四川,"https://www.google.com/maps/@40.2191527,-85.4016671,3a,75y,105.25h,103.75t/data=!3m6!1e1!3m4!1swdAbBF4CQ9KSf0RFfUmfXg!2e0!7i13312!8i6656?entry=ttu"
1198,5418,Chef Chen's,"https://www.google.com/maps/place/Chef+Chen%27s/@39.178402299999995,-81.512688,14z/data=!4m8!1m2!2m1!1sChef+Chen%27s!3m4!1s0x8849b2aa7a0afe97:0xdb747bd15cd3b094!8m2!3d39.178402299999995!4d-81.512688",,West Virginia,Chinese restaurant,Chinese restaurant,2,4.7,1,陈家园,"https://www.google.com/maps/place/Chef+Chen's/@39.1779922,-81.5129651,3a,15y,32.17h,92.77t/data=!3m7!1e1!3m5!1sM_Hve1dJFEdf2-9YIBt33A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DM_Hve1dJFEdf2-9YIBt33A%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D27.655787%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m12!1m2!2m1!1sChef+Chen's!3m8!1s0x8849b2aa7a0afe97:0xdb747bd15cd3b094!8m2!3d39.1784023!4d-81.512688!10e5!14m1!1BCgIgARICGAI!16s%2Fg%2F1tdzxdvt?entry=ttu"
1200,622,Jade Garden,"https://www.google.com/maps/place/Jade+Garden/@39.099908,-75.546763,14z/data=!4m8!1m2!2m1!1sJade+Garden!3m4!1s0x89c77d392d112889:0x3fa2af07ac7ee417!8m2!3d39.099908!4d-75.546763",,Delaware,Chinese restaurant,"Chinese restaurant, Restaurant",2,3.8,1,翠园,"https://www.google.com/maps/place/Jade+Garden/@39.099908,-75.5470997,3a,24.9y/data=!3m8!1e2!3m6!1sAF1QipMQRchi-ymUyFoTl2nPaOBCJjOoOtaYxvD1C10H!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMQRchi-ymUyFoTl2nPaOBCJjOoOtaYxvD1C10H%3Dw210-h100-k-no!7i4608!8i2184!4m12!1m2!2m1!1sJade+Garden!3m8!1s0x89c77d392d112889:0x3fa2af07ac7ee417!8m2!3d39.099908!4d-75.546763!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tdkyn8s?entry=ttu"
1202,17927,Trey Yuen Cuisine Of China,"https://www.google.com/maps/place/Trey+Yuen+Cuisine+Of+China/@30.373693,-90.093048,14z/data=!4m8!1m2!2m1!1sTrey+Yuen+Cuisine+Of+China!3m4!1s0x86275a38a22475af:0x6321284a97b85621!8m2!3d30.373693!4d-90.093048",http://www.treyyuen.com/,Louisiana,Chinese restaurant,"Chinese restaurant, Seafood restaurant",2,4.4,1,翠苑,"https://www.google.com/maps/place/Trey+Yuen+Cuisine+Of+China/@30.3733239,-90.0928485,26a,49y/data=!3m8!1e2!3m6!1sAF1QipNgru3f7o_QK4k9zX0DF-HGulnEqhgHwrE0iZ2x!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNgru3f7o_QK4k9zX0DF-HGulnEqhgHwrE0iZ2x%3Dw203-h279-k-no!7i1700!8i2338!4m17!1m7!3m6!1s0x86275a38a22475af:0x6321284a97b85621!2sTrey+Yuen+Cuisine+Of+China!8m2!3d30.373693!4d-90.093048!16s%2Fg%2F1td0t7k9!3m8!1s0x86275a38a22475af:0x6321284a97b85621!8m2!3d30.373693!4d-90.093048!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1td0t7k9?entry=ttu"
1206,9162,Fortune China,"https://www.google.com/maps/place/Fortune+China/@40.8661573,-74.1069053,14z/data=!4m8!1m2!2m1!1sFortune+China!3m4!1s0x89c2f9e35668dd17:0x34418c3fbb2f3a43!8m2!3d40.8661573!4d-74.1069053",http://www.fortunechinanj.com/,New Jersey,Chinese restaurant,Chinese restaurant,2,3.7,1,富华,"https://www.google.com/maps/place/Fortune+China/@40.8659978,-74.1068512,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipODUTdlBUKujnbex88bGAv5ABPvms68zjT1jtuf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipODUTdlBUKujnbex88bGAv5ABPvms68zjT1jtuf%3Dw114-h86-k-no!7i4032!8i3024!4m10!1m2!2m1!1sFortune+China!3m6!1s0x89c2f9e35668dd17:0x34418c3fbb2f3a43!8m2!3d40.8661573!4d-74.1069053!10e5!16s%2Fg%2F11lfct1v9z?entry=ttu"
1207,30601,Miyabi Sushi & Asian Bistro,"https://www.google.com/maps/place/Miyabi+Sushi+%26+Asian+Bistro/@44.9009676,-93.568851,14z/data=!4m8!1m2!2m1!1sMiyabi+Sushi+%26+Asian+Bistro!3m4!1s0x87f61cdbb521b649:0xad333c6fa50cd97e!8m2!3d44.9009676!4d-93.568851",http://www.miyabiexcelsior.com/,Minnesota,Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Japanese restaurant, Sushi restaurant, Thai restaurant",2,4.3,1,雅,"https://www.google.com/maps/place/Miyabi+Sushi+%26+Asian+Bistro/@44.9009676,-93.5689872,47a,23.1y/data=!3m8!1e2!3m6!1sAF1QipPkL9-9u0C0MOLhPzRkdQ2ZLl_Dc96L2-z2uZQ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPkL9-9u0C0MOLhPzRkdQ2ZLl_Dc96L2-z2uZQ%3Dw203-h270-k-no!7i3000!8i4000!4m17!1m7!3m6!1s0x87f61cdbb521b649:0xad333c6fa50cd97e!2sMiyabi+Sushi+%26+Asian+Bistro!8m2!3d44.9009676!4d-93.568851!16s%2Fg%2F11bw1prp3r!3m8!1s0x87f61cdbb521b649:0xad333c6fa50cd97e!8m2!3d44.9009676!4d-93.568851!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11bw1prp3r?entry=ttu"
1208,29934,King's Wok,"https://www.google.com/maps/place/King%27s+Wok/@43.0821404,-88.2372613,14z/data=!4m8!1m2!2m1!1sKing%27s+Wok!3m4!1s0x8805a9579069fcd5:0x5fad7623c99e1819!8m2!3d43.0821404!4d-88.2372613",https://kingswoktogo.com/,Wisconsin,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.2,1,怡嘉,"https://www.google.com/maps/place/King's+Wok/@43.0821404,-88.2376396,6a,34.4y/data=!3m8!1e2!3m6!1sAF1QipNVFAe0VFev5m5rj_Jsh4PyFlgkJct4ufzXUpn9!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNVFAe0VFev5m5rj_Jsh4PyFlgkJct4ufzXUpn9%3Dw203-h152-k-no!7i4032!8i3024!4m12!1m2!2m1!1sKing's+Wok!3m8!1s0x8805a9579069fcd5:0x5fad7623c99e1819!8m2!3d43.0821404!4d-88.2372613!10e5!14m1!1BCgIgAQ!16s%2Fg%2F1tcy4wy5?entry=ttu"
1209,7956,No. 1,"https://www.google.com/maps/place/No.+1/@40.7446463,-74.0289725,14z/data=!4m8!1m2!2m1!1sNo.+1!3m4!1s0x89c259435f2df495:0x1115f50c7181f3c7!8m2!3d40.7446463!4d-74.0289725",http://www.no1hoboken.com/,New Jersey,Chinese restaurant,Chinese restaurant,2,3.7,1,如意,"https://www.google.com/maps/place/No.+1/@40.7445887,-74.0286886,8a,40.5y/data=!3m8!1e2!3m6!1sAF1QipOVAnSLffZOFuTaqhR07eoxlYzmRT04TPh3He4e!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOVAnSLffZOFuTaqhR07eoxlYzmRT04TPh3He4e%3Dw86-h94-k-no!7i1662!8i1831!4m10!1m2!2m1!1sNo.+1!3m6!1s0x89c259435f2df495:0x1115f50c7181f3c7!8m2!3d40.7446463!4d-74.0289725!10e5!16s%2Fg%2F11c67qr65y?entry=ttu"
1210,8553,Panda House,"https://www.google.com/maps/place/Panda+House/@38.9912895,-74.8119742,14z/data=!4m8!1m2!2m1!1sPanda+House!3m4!1s0x89c0a824cec9d13f:0xdd4340e8525fd87b!8m2!3d38.9912895!4d-74.8119742",https://www.wildwoodpanda.com/,New Jersey,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant, Restaurant",2,4.1,1,熊猫,"https://www.google.com/maps/place/Panda+House/@38.9912895,-74.8119742,14z/data=!4m9!1m2!2m1!1sPanda+House!3m5!1s0x89c0a824cec9d13f:0xdd4340e8525fd87b!8m2!3d38.9912895!4d-74.8119742!16s%2Fg%2F1tftxvyx?entry=ttu"
1211,7849,Hunan Chinese Restaurant,"https://www.google.com/maps/place/Hunan+Chinese+Restaurant/@40.3540543,-74.6614956,14z/data=!4m8!1m2!2m1!1sHunan+Chinese+Restaurant!3m4!1s0x89c3e6ea92f9babf:0xf08af3161a5502d1!8m2!3d40.3540543!4d-74.6614956",,New Jersey,Chinese restaurant,Chinese restaurant,2,3.9,1,湖南,"https://www.google.com/maps/place/Hunan+Chinese+Restaurant/@40.3540543,-74.6614956,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMVuv1WSAUVUInT1Dojl42mlp5RvspfXIB3IAMf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMVuv1WSAUVUInT1Dojl42mlp5RvspfXIB3IAMf%3Dw203-h270-k-no!7i3024!8i4032!4m12!1m2!2m1!1sHunan+Chinese+Restaurant!3m8!1s0x89c3e6ea92f9babf:0xf08af3161a5502d1!8m2!3d40.3540543!4d-74.6614956!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1v62jlvv?entry=ttu"
1212,5331,Lei's Garden Restaurant,"https://www.google.com/maps/place/Lei%27s+Garden+Restaurant/@42.8635732,-71.2882631,14z/data=!4m8!1m2!2m1!1sLei%27s+Garden+Restaurant!3m4!1s0x89e254aff7fa87a3:0x54561b0d91da9023!8m2!3d42.8635732!4d-71.2882631",https://www.leisgardenderry.com/index.php,New Hampshire,Chinese restaurant,Chinese restaurant,2,3.6,1,雷家搂,"https://www.google.com/maps/place/Lei's+Garden+Restaurant/@42.8634738,-71.2890007,6a,23.6y/data=!3m8!1e2!3m6!1sAF1QipOw0oAitQQRKBjSack7PTdH8liIn2eWeBHR5Rqf!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOw0oAitQQRKBjSack7PTdH8liIn2eWeBHR5Rqf%3Dw152-h86-k-no!7i5312!8i2988!4m15!1m7!3m6!1s0x89e254aff7fa87a3:0x54561b0d91da9023!2sLei's+Garden+Restaurant!8m2!3d42.8635732!4d-71.2882631!16s%2Fg%2F1th24tg0!3m6!1s0x89e254aff7fa87a3:0x54561b0d91da9023!8m2!3d42.8635732!4d-71.2882631!10e5!16s%2Fg%2F1th24tg0?entry=ttu"
1213,23247,Blue Willow Restaurant,"https://www.google.com/maps/place/Blue+Willow+Restaurant/@44.953398199999995,-122.9842857,14z/data=!4m8!1m2!2m1!1sBlue+Willow+Restaurant!3m4!1s0x54bffe934a0db3db:0xcb7a4f941fa2d99a!8m2!3d44.953398199999995!4d-122.9842857",https://www.facebook.com/Blue-Willow-Restaurant-383709595591600/,Oregon,Chinese restaurant,Chinese restaurant,2,4.1,1,蓝杨,"https://www.google.com/maps/place/Blue+Willow+Restaurant/@44.9533978,-122.9840196,3a,80.8y/data=!3m8!1e2!3m6!1sAF1QipPQFYOkBumkmpclGB-e6wjefYU-2fn3Nu_hYhfO!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPQFYOkBumkmpclGB-e6wjefYU-2fn3Nu_hYhfO%3Dw114-h86-k-no!7i720!8i540!4m15!1m7!3m6!1s0x54bffe934a0db3db:0xcb7a4f941fa2d99a!2sBlue+Willow+Restaurant!8m2!3d44.9533982!4d-122.9842857!16s%2Fg%2F1ttdmqlk!3m6!1s0x54bffe934a0db3db:0xcb7a4f941fa2d99a!8m2!3d44.9533982!4d-122.9842857!10e5!16s%2Fg%2F1ttdmqlk?entry=ttu"
1214,23121,Chong's Szechwan Restaurant,"https://www.google.com/maps/place/Chong%27s+Szechwan+Restaurant/@36.5980206,-121.8938436,14z/data=!4m8!1m2!2m1!1sChong%27s+Szechwan+Restaurant!3m4!1s0x808de4247a49a01f:0xbe95e72141a94dc5!8m2!3d36.5980206!4d-121.8938436",https://www.chongmonterey.com/,California,Chinese restaurant,"Chinese restaurant, Restaurant, Sichuan restaurant",2,4.2,1,中国四川,"https://www.google.com/maps/place/Chong's+Szechwan+Restaurant/@36.5980206,-121.8938436,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOvG8N4ITFRDOgi6FoxiA359IHj092-SDU_Yoju!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOvG8N4ITFRDOgi6FoxiA359IHj092-SDU_Yoju%3Dw203-h406-k-no!7i2304!8i4608!4m17!1m7!3m6!1s0x808de4247a49a01f:0xbe95e72141a94dc5!2sChong's+Szechwan+Restaurant!8m2!3d36.5980206!4d-121.8938436!16s%2Fg%2F1tl7nyrw!3m8!1s0x808de4247a49a01f:0xbe95e72141a94dc5!8m2!3d36.5980206!4d-121.8938436!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tl7nyrw?entry=ttu"
1215,27959,Girard Wok,"https://www.google.com/maps/place/Girard+Wok/@41.1543148,-80.70231179999999,14z/data=!4m8!1m2!2m1!1sGirard+Wok!3m4!1s0x8833e6a321c24ad5:0xcbebd8d54182e7fa!8m2!3d41.1543148!4d-80.70231179999999",,Ohio,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,4.5,1,富城,"https://www.google.com/maps/place/Girard+Wok/@41.1543148,-80.7028537,8a,27.3y/data=!3m8!1e2!3m6!1sAF1QipM7PL0WxhSDOIZTfgdmevdkPknyo-AZHtM8GjUX!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM7PL0WxhSDOIZTfgdmevdkPknyo-AZHtM8GjUX%3Dw114-h86-k-no!7i2592!8i1944!4m15!1m7!3m6!1s0x8833e6a321c24ad5:0xcbebd8d54182e7fa!2sGirard+Wok!8m2!3d41.1543148!4d-80.7023118!16s%2Fg%2F1tnplnh0!3m6!1s0x8833e6a321c24ad5:0xcbebd8d54182e7fa!8m2!3d41.1543148!4d-80.7023118!10e5!16s%2Fg%2F1tnplnh0?entry=ttu"
1219,2163,Minty Z Midtown,"https://www.google.com/maps/place/Minty+Z+Midtown/@25.8092798,-80.19240409999999,14z/data=!4m8!1m2!2m1!1sMinty+Z+Midtown!3m4!1s0x88d9b1f05630db57:0xaa2a01d514420b08!8m2!3d25.8092798!4d-80.19240409999999",http://mintyz.com/,Florida,Chinese restaurant,"Chinese restaurant, Asian fusion restaurant, Dim sum restaurant",2,4.7,1,果茶绿,"https://www.google.com/maps/place/Minty+Z+Midtown/@25.8092798,-80.1926157,45a,22.9y/data=!3m8!1e2!3m6!1sAF1QipP_40N5fzESVPlBoEgQvK-OXN40U2_6nQ1Dfno7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP_40N5fzESVPlBoEgQvK-OXN40U2_6nQ1Dfno7%3Dw203-h270-k-no!7i3024!8i4032!4m17!1m7!3m6!1s0x88d9b1f05630db57:0xaa2a01d514420b08!2sMinty+Z+Midtown!8m2!3d25.8092798!4d-80.1924041!16s%2Fg%2F11sf3_3wj0!3m8!1s0x88d9b1f05630db57:0xaa2a01d514420b08!8m2!3d25.8092798!4d-80.1924041!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11sf3_3wj0?entry=ttu"
1220,3424,New Wah Garden,"https://www.google.com/maps/place/New+Wah+Garden/@44.505868899999996,-70.2146273,14z/data=!4m8!1m2!2m1!1sNew+Wah+Garden!3m4!1s0x4cb188fc405c8207:0xb4b54565396a9e37!8m2!3d44.505868899999996!4d-70.2146273",http://newwahgarden.com/,Maine,Chinese restaurant,Chinese restaurant,0,3.9,1,桦园,"https://www.google.com/maps/@44.5062209,-70.2151281,3a,15y,126.91h,93.19t/data=!3m6!1e1!3m4!1swjXlVPkNrbh2MeGmXIH0ZA!2e0!7i16384!8i8192?entry=ttu"
1223,29370,China Cafe,"https://www.google.com/maps/place/China+Cafe/@42.4022278,-86.2706425,14z/data=!4m8!1m2!2m1!1sChina+Cafe!3m4!1s0x8810aca4b1a510f1:0x4ac1c21b480c2a3e!8m2!3d42.4022278!4d-86.2706425",http://www.chinacafesouthhaven.com/,Michigan,Chinese restaurant,Chinese restaurant,0,3.9,1,中国楼,"https://www.google.com/maps/place/China+Cafe/@42.4022278,-86.2706425,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMdRPQsVIbTao8RfzyMLrSQGbH2VfLZIDu7hv8v!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMdRPQsVIbTao8RfzyMLrSQGbH2VfLZIDu7hv8v%3Dw203-h126-k-no!7i4080!8i2544!4m12!1m2!2m1!1sChina+Cafe!3m8!1s0x8810aca4b1a510f1:0x4ac1c21b480c2a3e!8m2!3d42.4022278!4d-86.2706425!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tdhmf5c?entry=ttu"
1224,22092,Golden Fountain Restaurant,"https://www.google.com/maps/place/Golden+Fountain+Restaurant/@46.8259469,-119.1651911,14z/data=!4m8!1m2!2m1!1sGolden+Fountain+Restaurant!3m4!1s0x5498e02cbb51ec25:0x1d09be3d1671e42f!8m2!3d46.8259469!4d-119.1651911",,Washington,Chinese restaurant,Chinese restaurant,1,4.1,1,金泉,"https://www.google.com/maps/place/Golden+Fountain+Restaurant/@46.8261909,-119.1651945,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNvM72-PFSABfaln8ayCXSsh26kVz0AhmNTkE4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNvM72-PFSABfaln8ayCXSsh26kVz0AhmNTkE4%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x5498e02cbb51ec25:0x1d09be3d1671e42f!2sGolden+Fountain+Restaurant!8m2!3d46.8259469!4d-119.1651911!16s%2Fg%2F1td09nps!3m6!1s0x5498e02cbb51ec25:0x1d09be3d1671e42f!8m2!3d46.8259469!4d-119.1651911!10e5!16s%2Fg%2F1td09nps?entry=ttu"
1227,7217,Chen's,"https://www.google.com/maps/place/Chen%27s/@40.2058226,-77.18852869999999,14z/data=!4m8!1m2!2m1!1sChen%27s!3m4!1s0x89c8e02c9f81cf25:0x119478a7cb0283f!8m2!3d40.2058226!4d-77.18852869999999",http://chenscarlisle.com/,Pennsylvania,Chinese restaurant,"Chinese restaurant, Japanese restaurant, Restaurant",2,4.4,1,陈,"https://www.google.com/maps/place/Chen's/@40.2058226,-77.1885287,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMFfl6JhYj7N9Ls6wv_vSzNQFDhfV6EnlN9V0Em!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMFfl6JhYj7N9Ls6wv_vSzNQFDhfV6EnlN9V0Em%3Dw203-h152-k-no!7i4032!8i3024!4m12!1m2!2m1!1sChen's!3m8!1s0x89c8e02c9f81cf25:0x119478a7cb0283f!8m2!3d40.2058226!4d-77.1885287!10e5!14m1!1BCgIgAQ!16s%2Fg%2F1hc1xhkq8?entry=ttu"
1228,13426,Ching Tao Restaurant,"https://www.google.com/maps/place/Ching+Tao+Restaurant/@41.512943799999995,-71.3023825,14z/data=!4m8!1m2!2m1!1sChing+Tao+Restaurant!3m4!1s0x89e5aed8884fadeb:0xdc8a06b709f3f7a0!8m2!3d41.512943799999995!4d-71.3023825",http://chingtaori.com/contact/3093509,Rhode Island,Chinese restaurant,Chinese restaurant,2,4.3,1,"青岛酒家
","https://www.google.com/maps/place/Ching+Tao+Restaurant/@41.5128787,-71.3019593,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP5R771LKV2ucYNcM196nkXRR5kKjHj_0B3eEKg!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP5R771LKV2ucYNcM196nkXRR5kKjHj_0B3eEKg%3Dw203-h152-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x89e5aed8884fadeb:0xdc8a06b709f3f7a0!2sChing+Tao+Restaurant!8m2!3d41.5129438!4d-71.3023825!16s%2Fg%2F1td4qqym!3m6!1s0x89e5aed8884fadeb:0xdc8a06b709f3f7a0!8m2!3d41.5129438!4d-71.3023825!10e5!16s%2Fg%2F1td4qqym?entry=ttu"
